customer_id,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country
CUST_04774,1393,117.8,4.3,0,0,Delhi,IN
CUST_04775,1015,255.04,6.11,0,0,Ahmedabad,IN
CUST_04776,1060,419.26,2.82,0,0,Hyderabad,IN
CUST_04777,1811,988.52,2.84,0,0,Mumbai,IN
CUST_04778,97,566.95,1.79,0,0,Chennai,IN
CUST_04779,1881,1464.0,3.5,0,0,Pune,IN
CUST_04780,1091,343.5,3.93,0,0,Kolkata,IN
CUST_04781,648,157.53,2.56,0,0,Ahmedabad,IN
CUST_04782,803,1443.67,2.48,0,0,Mumbai,IN
CUST_04783,686,1719.71,2.11,4,0,Chennai,IN
CUST_04784,1803,903.35,2.51,0,0,Delhi,IN
CUST_04785,1511,348.36,0.44,0,0,Mumbai,IN
CUST_04786,1413,637.23,4.75,0,0,Chennai,IN
CUST_04787,1962,259.87,4.7,0,0,Kolkata,IN
CUST_04788,1879,1056.98,1.85,0,0,Delhi,IN
CUST_04789,404,157.97,7.86,0,0,Chennai,IN
CUST_04790,675,335.44,3.03,0,1,Bangalore,IN
CUST_04791,129,385.39,1.06,1,0,Pune,IN
CUST_04792,58,667.93,0.56,0,0,Delhi,IN
CUST_04793,885,293.86,3.65,0,0,Ahmedabad,IN
CUST_04794,1214,1103.84,2.55,0,0,Mumbai,IN
CUST_04795,1722,487.17,0.84,0,0,Hyderabad,IN
CUST_04796,507,765.37,0.87,6,2,Pune,IN
CUST_04797,970,925.05,1.94,0,1,Delhi,IN
CUST_04798,1964,104.17,4.42,0,1,Chennai,IN
CUST_04799,1705,254.57,2.51,0,0,Hyderabad,IN
CUST_04800,1683,169.13,3.83,0,1,Mumbai,IN
CUST_04801,1065,1233.51,1.37,0,0,Hyderabad,IN
CUST_04802,1933,828.44,1.74,0,0,Chennai,IN
CUST_04803,1589,1283.52,6.72,0,0,Delhi,IN
CUST_04804,1565,196.59,4.26,0,0,Ahmedabad,IN
CUST_04805,1281,817.39,2.32,0,1,Delhi,IN
CUST_04806,1186,133.18,0.49,0,0,Ahmedabad,IN
CUST_04807,176,434.58,1.68,0,1,Delhi,IN
CUST_04808,1878,324.53,2.62,0,0,Mumbai,IN
CUST_04809,773,879.24,3.87,0,1,Mumbai,IN
CUST_04810,1823,427.5,2.4,0,0,Hyderabad,IN
CUST_04811,1603,641.95,2.14,0,0,Delhi,IN
CUST_04812,127,366.98,2.68,0,0,Bangalore,IN
CUST_04813,113,84.19,1.66,0,0,Ahmedabad,IN
CUST_04814,1251,814.71,2.31,1,0,Pune,IN
CUST_04815,135,768.61,3.15,0,0,Kolkata,IN
CUST_04816,1388,383.01,2.05,0,2,Delhi,IN
CUST_04817,1146,119.77,2.79,0,0,Mumbai,IN
CUST_04818,604,258.25,2.69,0,0,Mumbai,IN
CUST_04819,823,784.86,2.58,0,0,Kolkata,IN
CUST_04820,1265,439.64,1.46,0,1,Delhi,IN
CUST_04821,478,740.91,0.71,0,0,Kolkata,IN
CUST_04822,929,2478.43,1.32,0,0,Mumbai,IN
CUST_04823,951,1185.17,1.51,0,1,Kolkata,IN
CUST_04824,1803,93.73,1.61,2,0,Kolkata,IN
CUST_04825,696,481.3,2.28,0,0,Delhi,IN
CUST_04826,930,277.39,3.45,0,1,Mumbai,IN
CUST_04827,1204,618.2,3.94,0,0,Hyderabad,IN
CUST_04828,222,371.88,4.24,0,1,Chennai,IN
CUST_04829,26,1128.73,2.67,0,1,Delhi,IN
CUST_04830,1215,532.59,0.42,0,1,Delhi,IN
CUST_04831,1853,352.44,1.25,0,0,Chennai,IN
CUST_04832,1306,258.41,2.87,0,0,Bangalore,IN
CUST_04833,728,299.92,8.47,0,0,Pune,IN
CUST_04834,986,512.25,1.35,0,1,Kolkata,IN
CUST_04835,381,438.05,3.46,0,0,Ahmedabad,IN
CUST_04836,282,555.02,4.24,0,0,Chennai,IN
CUST_04837,124,517.8,8.95,0,0,Mumbai,IN
CUST_04838,639,1229.83,1.83,0,0,Bangalore,IN
CUST_04839,1051,656.67,3.6,1,2,Kolkata,IN
CUST_04840,638,597.12,9.79,0,1,Hyderabad,IN
CUST_04841,302,542.04,4.68,0,1,Bangalore,IN
CUST_04842,633,468.98,3.13,0,0,Ahmedabad,IN
CUST_04843,597,102.98,2.79,0,0,Hyderabad,IN
CUST_04844,1988,499.04,4.73,0,0,Hyderabad,IN
CUST_04845,1061,787.35,2.8,0,0,Mumbai,IN
CUST_04846,118,1092.19,2.07,0,1,Bangalore,IN
CUST_04847,1039,266.39,2.22,1,0,Chennai,IN
CUST_04848,865,589.74,3.52,0,0,Mumbai,IN
CUST_04849,401,271.81,5.89,1,0,Hyderabad,IN
CUST_04850,1312,1449.57,2.99,7,0,Chennai,IN
CUST_04851,1609,365.86,4.17,0,0,Chennai,IN
CUST_04852,700,604.04,2.55,0,0,Delhi,IN
CUST_04853,1368,552.0,6.52,0,0,Chennai,IN
CUST_04854,1423,426.18,2.52,0,0,Ahmedabad,IN
CUST_04855,1229,1685.96,3.13,6,0,Ahmedabad,IN
CUST_04856,1745,344.21,4.48,0,0,Hyderabad,IN
CUST_04857,1262,201.38,6.25,0,0,Hyderabad,IN
CUST_04858,858,192.28,1.46,0,0,Pune,IN
CUST_04859,333,801.51,4.13,0,1,Hyderabad,IN
CUST_04860,931,964.37,1.38,0,0,Delhi,IN
CUST_04861,1016,1070.93,2.54,0,0,Mumbai,IN
CUST_04862,1885,233.31,1.37,0,0,Chennai,IN
CUST_04863,1309,434.84,0.58,0,0,Mumbai,IN
CUST_04864,1420,113.74,5.93,2,0,Chennai,IN
CUST_04865,956,302.35,1.18,0,1,Chennai,IN
CUST_04866,490,1328.47,3.87,0,0,Chennai,IN
CUST_04867,1505,523.33,2.68,0,1,Ahmedabad,IN
CUST_04868,1654,372.49,2.48,0,0,Hyderabad,IN
CUST_04869,421,601.3,4.32,0,2,Kolkata,IN
CUST_04870,378,2025.23,3.28,0,0,Kolkata,IN
CUST_04871,744,726.45,9.39,0,2,Mumbai,IN
CUST_04872,152,326.75,1.9,0,0,Mumbai,IN
CUST_04873,62,482.58,6.03,0,0,Hyderabad,IN
CUST_04874,292,476.78,0.23,0,0,Delhi,IN
CUST_04875,902,612.74,2.92,0,1,Pune,IN
CUST_04876,1293,372.78,3.35,0,0,Chennai,IN
CUST_04877,90,170.06,3.88,0,1,Hyderabad,IN
CUST_04878,408,262.64,2.46,0,0,Mumbai,IN
CUST_04879,582,903.95,1.17,0,0,Chennai,IN
CUST_04880,449,629.11,6.55,0,0,Bangalore,IN
CUST_04881,1473,3918.84,1.47,0,0,Pune,IN
CUST_04882,696,628.63,7.93,0,0,Bangalore,IN
CUST_04883,366,793.83,0.63,0,1,Chennai,IN
CUST_04884,45,877.67,4.23,0,0,Chennai,IN
CUST_04885,1727,981.73,3.4,5,0,Bangalore,IN
CUST_04886,1866,521.55,3.48,0,1,Pune,IN
CUST_04887,43,855.04,1.04,0,0,Delhi,IN
CUST_04888,777,242.88,1.57,0,0,Bangalore,IN
CUST_04889,694,434.76,3.04,1,2,Delhi,IN
CUST_04890,625,390.89,3.12,0,2,Chennai,IN
CUST_04891,492,648.02,6.01,0,1,Ahmedabad,IN
CUST_04892,1658,330.72,3.94,0,1,Hyderabad,IN
CUST_04893,1354,655.36,1.09,0,1,Hyderabad,IN
CUST_04894,1928,194.3,0.87,2,2,Bangalore,IN
CUST_04895,1799,286.87,1.97,0,0,Kolkata,IN
CUST_04896,243,759.61,3.59,0,1,Delhi,IN
CUST_04897,1808,803.09,2.09,0,1,Bangalore,IN
CUST_04898,1628,425.14,1.78,0,0,Bangalore,IN
CUST_04899,393,2608.93,2.34,0,0,Chennai,IN
CUST_04900,1423,193.93,8.0,0,0,Kolkata,IN
CUST_04901,652,304.48,0.78,0,0,Hyderabad,IN
CUST_04902,1303,235.7,1.78,0,1,Kolkata,IN
CUST_04903,1887,986.04,1.93,0,0,Chennai,IN
CUST_04904,1563,259.76,3.9,0,1,Mumbai,IN
CUST_04905,1750,149.13,1.89,0,0,Chennai,IN
CUST_04906,1618,286.93,1.1,0,1,Pune,IN
CUST_04907,672,596.24,5.35,4,2,Bangalore,IN
CUST_04908,110,700.15,0.84,0,0,Chennai,IN
CUST_04909,1788,625.8,5.7,0,0,Pune,IN
CUST_04910,1744,376.74,1.6,1,0,Bangalore,IN
CUST_04911,429,877.57,5.94,0,0,Ahmedabad,IN
CUST_04912,1607,286.33,0.35,0,0,Delhi,IN
CUST_04913,1620,1688.01,1.27,0,0,Ahmedabad,IN
CUST_04914,343,251.56,0.72,0,0,Delhi,IN
CUST_04915,1539,789.21,2.35,0,0,Kolkata,IN
CUST_04916,1022,953.93,3.5,0,0,Hyderabad,IN
CUST_04917,367,587.57,9.4,0,2,Ahmedabad,IN
CUST_04918,1460,243.89,0.62,0,0,Hyderabad,IN
CUST_04919,1077,427.1,1.03,0,1,Hyderabad,IN
CUST_04920,1466,259.4,4.09,0,0,Ahmedabad,IN
CUST_04921,971,173.43,9.94,0,0,Ahmedabad,IN
CUST_04922,1191,346.09,3.98,0,0,Pune,IN
CUST_04923,1307,334.53,1.35,0,0,Kolkata,IN
CUST_04924,425,1776.65,1.09,0,1,Mumbai,IN
CUST_04925,1833,809.75,6.21,0,0,Chennai,IN
CUST_04926,926,202.73,0.1,2,0,Chennai,IN
CUST_04927,811,242.81,2.31,0,0,Chennai,IN
CUST_04928,627,317.45,4.16,0,1,Chennai,IN
CUST_04929,1821,664.64,2.35,0,0,Kolkata,IN
CUST_04930,1171,579.04,2.15,0,0,Kolkata,IN
CUST_04931,1916,154.28,4.99,0,0,Bangalore,IN
CUST_04932,522,366.35,2.35,0,0,Hyderabad,IN
CUST_04933,276,289.05,7.2,0,0,Delhi,IN
CUST_04934,605,283.93,1.7,0,0,Delhi,IN
CUST_04935,1063,541.1,0.33,0,1,Ahmedabad,IN
CUST_04936,472,720.94,7.06,0,1,Hyderabad,IN
CUST_04937,953,471.14,0.43,0,0,Mumbai,IN
CUST_04938,873,925.91,1.49,2,0,Hyderabad,IN
CUST_04939,958,231.18,3.7,0,0,Ahmedabad,IN
CUST_04940,838,602.48,0.29,0,0,Kolkata,IN
CUST_04941,1648,308.67,5.73,0,0,Hyderabad,IN
CUST_04942,650,551.36,3.76,0,1,Ahmedabad,IN
CUST_04943,784,305.12,3.15,0,1,Pune,IN
CUST_04944,368,92.35,3.23,0,0,Mumbai,IN
CUST_04945,479,861.62,2.07,0,0,Ahmedabad,IN
CUST_04946,1322,841.14,2.41,0,1,Pune,IN
CUST_04947,736,1781.37,0.45,0,1,Delhi,IN
CUST_04948,604,817.25,2.88,0,0,Delhi,IN
CUST_04949,1610,334.52,0.79,0,0,Delhi,IN
CUST_04950,1898,737.93,1.88,0,0,Pune,IN
CUST_04951,202,525.92,4.05,0,0,Chennai,IN
CUST_04952,147,1178.37,1.53,0,0,Delhi,IN
CUST_04953,79,451.44,1.59,0,0,Hyderabad,IN
CUST_04954,684,532.2,7.19,0,1,Chennai,IN
CUST_04955,1383,762.79,5.44,0,0,Chennai,IN
CUST_04956,513,199.05,6.52,0,1,Hyderabad,IN
CUST_04957,1527,131.21,6.13,0,1,Pune,IN
CUST_04958,391,1400.19,0.34,0,0,Pune,IN
CUST_04959,1752,910.81,1.25,0,0,Bangalore,IN
CUST_04960,18,432.82,1.5,0,1,Pune,IN
CUST_04961,578,284.23,5.41,0,1,Pune,IN
CUST_04962,1604,125.39,1.11,0,0,Hyderabad,IN
CUST_04963,1938,686.7,3.38,0,2,Kolkata,IN
CUST_04964,1684,223.39,2.09,6,1,Kolkata,IN
CUST_04965,967,331.94,2.87,0,0,Mumbai,IN
CUST_04966,1773,185.02,2.87,0,1,Bangalore,IN
CUST_04967,467,413.36,0.73,0,0,Kolkata,IN
CUST_04968,1482,217.01,2.26,0,0,Chennai,IN
CUST_04969,972,745.94,1.28,0,0,Chennai,IN
CUST_04970,1057,1112.2,2.22,0,0,Chennai,IN
CUST_04971,1480,1639.84,3.22,0,0,Ahmedabad,IN
CUST_04972,698,861.83,4.74,0,0,Ahmedabad,IN
CUST_04973,642,692.92,5.21,0,0,Delhi,IN
CUST_04974,879,1742.52,2.07,0,1,Chennai,IN
CUST_04975,430,267.02,0.77,2,1,Kolkata,IN
CUST_04976,922,205.4,3.14,0,1,Ahmedabad,IN
CUST_04977,768,282.37,4.03,0,1,Mumbai,IN
CUST_04978,1183,988.12,2.63,0,0,Bangalore,IN
CUST_04979,626,479.26,1.35,0,0,Bangalore,IN
CUST_04980,1024,797.84,3.22,0,1,Mumbai,IN
CUST_04981,696,735.71,3.48,0,1,Hyderabad,IN
CUST_04982,859,2540.2,2.79,0,1,Chennai,IN
CUST_04983,1405,835.95,1.51,0,0,Kolkata,IN
CUST_04984,1563,1818.94,1.93,0,1,Kolkata,IN
CUST_04985,668,740.02,8.72,0,1,Pune,IN
CUST_04986,1163,302.19,2.35,1,0,Mumbai,IN
CUST_04987,1889,919.66,3.46,0,0,Mumbai,IN
CUST_04988,315,622.51,1.83,0,2,Bangalore,IN
CUST_04989,1164,300.14,3.36,0,1,Hyderabad,IN
CUST_04990,781,433.99,4.82,0,0,Kolkata,IN
CUST_04991,1943,277.89,2.29,0,0,Chennai,IN
CUST_04992,131,1416.09,3.63,0,1,Kolkata,IN
CUST_04993,386,1135.01,6.07,1,0,Kolkata,IN
CUST_04994,223,162.55,6.4,2,0,Ahmedabad,IN
CUST_04995,1167,217.7,5.64,0,0,Hyderabad,IN
CUST_04996,1309,746.46,3.04,0,0,Ahmedabad,IN
CUST_04997,191,107.87,1.07,0,2,Pune,IN
CUST_04998,214,271.78,2.0,0,0,Bangalore,IN
CUST_04999,66,239.56,2.92,0,0,Bangalore,IN
CUST_05000,55,1603.92,10.68,0,1,Ahmedabad,IN
CUST_05001,408,233.52,2.99,4,0,Bangalore,IN
CUST_05002,1867,1384.12,0.61,0,0,Delhi,IN
CUST_05003,582,288.75,0.42,0,0,Kolkata,IN
CUST_05004,478,269.1,2.52,0,0,Chennai,IN
CUST_05005,1351,155.66,2.76,4,0,Pune,IN
CUST_05006,932,868.61,2.22,0,0,Delhi,IN
CUST_05007,755,582.82,2.92,0,0,Mumbai,IN
CUST_05008,352,735.15,6.27,0,0,Mumbai,IN
CUST_05009,1761,727.95,7.71,0,0,Hyderabad,IN
CUST_05010,801,411.53,0.31,0,0,Kolkata,IN
CUST_05011,227,175.33,6.07,0,1,Bangalore,IN
CUST_05012,1099,298.99,1.98,0,0,Bangalore,IN
CUST_05013,980,654.96,0.74,0,0,Kolkata,IN
CUST_05014,797,232.91,1.98,0,0,Delhi,IN
CUST_05015,267,451.26,1.09,0,0,Chennai,IN
CUST_05016,635,1138.32,5.76,0,0,Chennai,IN
CUST_05017,1676,894.55,0.81,0,1,Kolkata,IN
CUST_05018,326,414.85,7.47,0,0,Ahmedabad,IN
CUST_05019,1204,337.37,5.16,0,0,Pune,IN
CUST_05020,1030,302.75,4.41,0,0,Chennai,IN
CUST_05021,565,749.56,1.49,0,0,Ahmedabad,IN
CUST_05022,16,1808.94,0.68,0,0,Chennai,IN
CUST_05023,913,615.66,3.54,0,0,Bangalore,IN
CUST_05024,1689,573.79,2.08,0,0,Delhi,IN
CUST_05025,1239,663.65,0.76,0,0,Kolkata,IN
CUST_05026,1077,1138.3,1.41,1,0,Chennai,IN
CUST_05027,1865,259.15,6.49,0,0,Hyderabad,IN
CUST_05028,943,224.64,3.44,1,2,Ahmedabad,IN
CUST_05029,1180,171.49,4.26,0,2,Ahmedabad,IN
CUST_05030,1510,852.67,4.88,0,1,Mumbai,IN
CUST_05031,590,451.12,2.3,0,0,Delhi,IN
CUST_05032,711,408.45,3.34,0,0,Ahmedabad,IN
CUST_05033,801,1656.96,1.19,0,0,Pune,IN
CUST_05034,851,327.56,7.74,0,2,Bangalore,IN
CUST_05035,368,798.27,1.59,0,0,Chennai,IN
CUST_05036,938,542.8,1.09,0,1,Kolkata,IN
CUST_05037,1866,1340.52,3.04,0,0,Kolkata,IN
CUST_05038,1431,585.39,7.6,1,0,Bangalore,IN
CUST_05039,806,458.82,1.41,1,0,Delhi,IN
CUST_05040,491,808.55,6.78,1,1,Mumbai,IN
CUST_05041,561,734.43,3.15,2,0,Bangalore,IN
CUST_05042,1366,331.95,2.04,0,1,Pune,IN
CUST_05043,1430,417.0,0.42,3,0,Delhi,IN
CUST_05044,1862,1094.45,1.99,0,0,Chennai,IN
CUST_05045,843,335.4,2.77,0,1,Ahmedabad,IN
CUST_05046,756,262.02,1.57,0,0,Delhi,IN
CUST_05047,1548,350.55,1.76,0,0,Delhi,IN
CUST_05048,1034,2002.32,5.12,5,0,Delhi,IN
CUST_05049,840,289.06,0.47,1,2,Hyderabad,IN
CUST_05050,338,288.92,2.65,0,1,Ahmedabad,IN
CUST_05051,425,802.83,2.89,0,0,Pune,IN
CUST_05052,947,2191.85,1.02,0,0,Mumbai,IN
CUST_05053,150,658.5,5.81,1,1,Mumbai,IN
CUST_05054,781,736.71,1.14,0,0,Ahmedabad,IN
CUST_05055,1528,668.76,2.4,0,0,Hyderabad,IN
CUST_05056,1753,267.49,1.51,0,0,Kolkata,IN
CUST_05057,813,517.13,2.19,0,0,Chennai,IN
CUST_05058,22,547.3,0.23,2,2,Mumbai,IN
CUST_05059,235,278.15,3.53,0,1,Pune,IN
CUST_05060,670,983.86,4.21,0,0,Bangalore,IN
CUST_05061,993,1249.03,2.78,0,0,Ahmedabad,IN
CUST_05062,140,451.22,2.61,0,1,Ahmedabad,IN
CUST_05063,1124,2244.23,0.36,0,0,Delhi,IN
CUST_05064,1462,434.66,2.31,0,0,Chennai,IN
CUST_05065,288,1093.97,1.18,0,0,Ahmedabad,IN
CUST_05066,1681,695.25,5.06,0,0,Ahmedabad,IN
CUST_05067,1724,807.2,1.18,0,0,Pune,IN
CUST_05068,350,231.02,5.23,0,0,Bangalore,IN
CUST_05069,1244,799.73,1.05,1,0,Mumbai,IN
CUST_05070,363,125.69,1.65,0,0,Delhi,IN
CUST_05071,255,202.87,1.44,0,0,Pune,IN
CUST_05072,345,2495.54,2.56,0,0,Kolkata,IN
CUST_05073,1376,1489.97,4.38,0,0,Delhi,IN
CUST_05074,1388,814.56,1.12,0,1,Mumbai,IN
CUST_05075,315,259.55,2.85,0,0,Pune,IN
CUST_05076,734,326.41,0.8,0,0,Ahmedabad,IN
CUST_05077,444,497.54,1.26,0,0,Bangalore,IN
CUST_05078,1829,404.39,0.87,0,0,Mumbai,IN
CUST_05079,906,206.56,6.08,0,0,Chennai,IN
CUST_05080,1714,950.54,7.64,0,0,Mumbai,IN
CUST_05081,800,963.48,2.58,0,0,Delhi,IN
CUST_05082,910,726.67,2.8,0,0,Pune,IN
CUST_05083,1226,1505.17,4.68,0,0,Mumbai,IN
CUST_05084,100,935.07,1.02,1,0,Mumbai,IN
CUST_05085,1572,456.22,0.58,0,0,Kolkata,IN
CUST_05086,1903,203.42,3.04,0,0,Chennai,IN
CUST_05087,768,506.2,5.56,0,0,Chennai,IN
CUST_05088,410,167.15,2.35,0,0,Chennai,IN
CUST_05089,33,533.22,1.23,6,0,Delhi,IN
CUST_05090,58,543.68,0.97,0,0,Kolkata,IN
CUST_05091,691,803.9,0.45,0,2,Mumbai,IN
CUST_05092,1393,1238.02,4.32,0,0,Chennai,IN
CUST_05093,452,898.77,6.03,0,0,Delhi,IN
CUST_05094,1633,159.22,1.83,0,0,Delhi,IN
CUST_05095,1483,1346.08,1.35,0,0,Bangalore,IN
CUST_05096,91,670.87,0.7,4,0,Bangalore,IN
CUST_05097,1050,412.71,2.92,0,0,Kolkata,IN
CUST_05098,1671,214.65,1.57,0,1,Delhi,IN
CUST_05099,661,315.1,2.38,0,1,Hyderabad,IN
CUST_05100,1280,47.91,3.51,0,1,Chennai,IN
CUST_05101,1914,1153.83,5.53,0,1,Chennai,IN
CUST_05102,1923,353.11,2.01,0,0,Kolkata,IN
CUST_05103,248,273.8,5.69,0,1,Kolkata,IN
CUST_05104,438,514.67,4.61,0,0,Chennai,IN
CUST_05105,731,445.54,0.49,0,0,Delhi,IN
CUST_05106,356,675.06,6.25,0,0,Hyderabad,IN
CUST_05107,824,584.82,7.19,0,0,Mumbai,IN
CUST_05108,25,329.36,1.09,0,0,Hyderabad,IN
CUST_05109,436,1002.6,2.27,0,0,Kolkata,IN
CUST_05110,451,2311.45,2.75,0,0,Ahmedabad,IN
CUST_05111,1348,646.53,1.26,6,2,Delhi,IN
CUST_05112,1332,318.78,6.81,0,0,Pune,IN
CUST_05113,90,596.39,6.77,0,0,Hyderabad,IN
CUST_05114,1814,435.86,1.24,0,0,Delhi,IN
CUST_05115,842,942.77,2.33,0,1,Chennai,IN
CUST_05116,1572,362.21,5.41,0,0,Pune,IN
CUST_05117,209,186.65,1.59,0,0,Ahmedabad,IN
CUST_05118,516,425.83,1.61,0,1,Bangalore,IN
CUST_05119,1229,461.06,2.98,0,1,Delhi,IN
CUST_05120,1293,309.34,1.53,0,0,Hyderabad,IN
CUST_05121,1389,399.18,2.73,0,0,Kolkata,IN
CUST_05122,681,122.9,1.62,0,0,Bangalore,IN
CUST_05123,1302,206.53,2.58,3,0,Bangalore,IN
CUST_05124,1744,1012.41,1.11,2,1,Hyderabad,IN
CUST_05125,139,492.13,3.73,0,0,Ahmedabad,IN
CUST_05126,37,1179.01,0.86,0,0,Hyderabad,IN
CUST_05127,784,1082.86,2.14,0,0,Ahmedabad,IN
CUST_05128,1032,50.64,9.23,0,0,Chennai,IN
CUST_05129,477,1621.32,4.52,0,0,Mumbai,IN
CUST_05130,1263,761.02,5.65,0,0,Mumbai,IN
CUST_05131,633,248.72,1.9,1,0,Delhi,IN
CUST_05132,1512,879.58,4.4,2,0,Chennai,IN
CUST_05133,1551,213.66,2.55,0,0,Kolkata,IN
CUST_05134,1270,660.28,1.41,0,0,Chennai,IN
CUST_05135,123,1029.79,5.31,3,0,Delhi,IN
CUST_05136,768,370.96,1.25,0,2,Bangalore,IN
CUST_05137,608,310.07,3.23,0,1,Ahmedabad,IN
CUST_05138,311,303.37,3.79,0,0,Chennai,IN
CUST_05139,419,1127.7,4.4,1,1,Kolkata,IN
CUST_05140,488,355.57,1.5,0,1,Mumbai,IN
CUST_05141,1514,785.42,4.45,0,0,Ahmedabad,IN
CUST_05142,275,232.87,4.88,0,0,Hyderabad,IN
CUST_05143,651,255.81,2.72,0,0,Pune,IN
CUST_05144,1067,1062.05,0.62,0,1,Mumbai,IN
CUST_05145,1328,868.54,2.62,0,1,Kolkata,IN
CUST_05146,1538,170.22,7.26,0,0,Pune,IN
CUST_05147,470,450.27,0.75,0,0,Mumbai,IN
CUST_05148,702,332.13,1.02,0,0,Hyderabad,IN
CUST_05149,422,2049.03,2.11,0,1,Chennai,IN
CUST_05150,1857,402.87,3.39,0,0,Mumbai,IN
CUST_05151,1642,577.42,4.61,1,1,Chennai,IN
CUST_05152,1246,985.56,9.23,0,0,Chennai,IN
CUST_05153,1068,888.75,3.3,0,1,Kolkata,IN
CUST_05154,376,637.45,2.39,0,1,Hyderabad,IN
CUST_05155,1290,1323.33,2.43,0,0,Ahmedabad,IN
CUST_05156,133,1208.39,0.86,0,0,Mumbai,IN
CUST_05157,144,500.98,0.81,0,0,Ahmedabad,IN
CUST_05158,107,274.81,4.07,0,0,Chennai,IN
CUST_05159,1922,782.19,3.56,0,0,Bangalore,IN
CUST_05160,258,766.95,2.25,0,1,Chennai,IN
CUST_05161,356,752.64,2.72,0,0,Delhi,IN
CUST_05162,484,237.12,2.34,0,0,Chennai,IN
CUST_05163,873,592.99,5.5,0,0,Delhi,IN
CUST_05164,638,444.52,3.67,0,1,Ahmedabad,IN
CUST_05165,1478,495.04,5.03,0,0,Bangalore,IN
CUST_05166,502,764.43,4.34,0,0,Chennai,IN
CUST_05167,362,1373.9,1.38,0,0,Kolkata,IN
CUST_05168,621,668.09,4.19,0,0,Chennai,IN
CUST_05169,1181,116.54,2.84,0,0,Pune,IN
CUST_05170,1982,1977.64,5.06,0,1,Ahmedabad,IN
CUST_05171,557,402.21,4.61,0,0,Chennai,IN
CUST_05172,164,268.75,1.73,0,0,Ahmedabad,IN
CUST_05173,816,928.64,2.27,0,0,Hyderabad,IN
CUST_05174,344,349.63,5.93,0,0,Kolkata,IN
CUST_05175,904,441.86,2.93,1,1,Ahmedabad,IN
CUST_05176,1035,367.68,2.26,0,0,Kolkata,IN
CUST_05177,1558,433.13,4.03,0,0,Kolkata,IN
CUST_05178,1679,559.35,2.28,0,0,Bangalore,IN
CUST_05179,41,979.26,2.13,0,0,Ahmedabad,IN
CUST_05180,876,828.84,0.77,0,0,Kolkata,IN
CUST_05181,1555,233.13,1.74,0,0,Delhi,IN
CUST_05182,1219,519.17,1.47,0,2,Pune,IN
CUST_05183,1133,634.42,1.67,0,0,Bangalore,IN
CUST_05184,527,294.58,1.13,1,0,Bangalore,IN
CUST_05185,950,370.07,0.55,0,0,Kolkata,IN
CUST_05186,929,583.9,3.18,6,0,Pune,IN
CUST_05187,769,1195.71,1.0,0,1,Pune,IN
CUST_05188,148,1273.74,3.48,0,1,Ahmedabad,IN
CUST_05189,280,141.41,4.06,0,0,Hyderabad,IN
CUST_05190,401,767.58,1.42,0,0,Ahmedabad,IN
CUST_05191,1877,456.02,6.01,0,2,Bangalore,IN
CUST_05192,9,593.29,1.75,0,0,Chennai,IN
CUST_05193,1765,256.19,3.35,0,1,Mumbai,IN
CUST_05194,1007,482.31,2.96,4,0,Hyderabad,IN
CUST_05195,1896,821.45,4.55,0,0,Kolkata,IN
CUST_05196,1926,567.12,1.07,0,1,Kolkata,IN
CUST_05197,1988,496.45,3.41,0,0,Kolkata,IN
CUST_05198,787,138.19,0.44,0,0,Hyderabad,IN
CUST_05199,631,673.38,5.52,0,0,Ahmedabad,IN
CUST_05200,838,438.44,2.32,0,1,Delhi,IN
CUST_05201,1888,425.13,1.85,0,0,Mumbai,IN
CUST_05202,789,392.86,2.09,0,0,Delhi,IN
CUST_05203,398,363.46,0.43,0,0,Bangalore,IN
CUST_05204,1961,1008.88,6.82,0,0,Kolkata,IN
CUST_05205,1580,868.31,3.12,0,0,Pune,IN
CUST_05206,1044,757.39,1.87,0,0,Hyderabad,IN
CUST_05207,1301,733.07,2.26,0,0,Ahmedabad,IN
CUST_05208,1427,553.47,4.97,0,0,Hyderabad,IN
CUST_05209,1334,625.1,3.49,0,0,Mumbai,IN
CUST_05210,1898,443.64,0.9,0,0,Kolkata,IN
CUST_05211,1507,337.43,3.48,0,0,Kolkata,IN
CUST_05212,497,303.92,0.39,1,0,Chennai,IN
CUST_05213,71,312.77,2.73,0,1,Ahmedabad,IN
CUST_05214,1293,291.44,3.82,0,0,Hyderabad,IN
CUST_05215,1429,374.99,2.4,1,1,Mumbai,IN
CUST_05216,536,335.67,3.05,1,0,Bangalore,IN
CUST_05217,1934,1678.39,0.79,0,0,Ahmedabad,IN
CUST_05218,521,704.19,4.37,1,0,Bangalore,IN
CUST_05219,1234,521.77,2.59,0,1,Chennai,IN
CUST_05220,26,383.42,0.33,0,0,Bangalore,IN
CUST_05221,1579,134.61,3.34,0,1,Delhi,IN
CUST_05222,1320,989.77,8.1,0,1,Delhi,IN
CUST_05223,815,106.12,1.88,0,0,Kolkata,IN
CUST_05224,1062,479.85,4.45,0,1,Delhi,IN
CUST_05225,1795,1209.54,2.06,0,1,Chennai,IN
CUST_05226,340,154.17,2.68,0,1,Kolkata,IN
CUST_05227,518,1284.19,5.03,0,0,Kolkata,IN
CUST_05228,1026,1067.34,1.63,1,0,Pune,IN
CUST_05229,1201,487.81,2.84,0,0,Kolkata,IN
CUST_05230,1504,405.06,2.72,0,0,Pune,IN
